month,id,number_of_entrances
2016-10-31,f99197f2e512dc62ae308930132297fd,9
2016-10-31,e3c5c656aaef8fba130e0fde89900bdb,2
2016-10-31,c0d3c531bb199e77644c89c98cb86ebd,12
2016-10-31,ab8388a2e7360aa488d6807b66f69e97,7
2016-10-31,67b8195f08e58dde9d42a7c24898d79f,3
2016-10-31,d5ae1290d44500bbecf3aaa340e9941d,16
2016-10-31,179092b8b324c5346ab4f41532c9c657,28
2016-10-31,58e5d76f10ec8fbccc6bd8ed2ab454fb,32
2016-10-31,193c089ebe48f634454dea4313da525f,51
2016-10-31,cb664c0f6a2c8a7ce2116d8f62c14b81,4
2016-10-31,0ba61e7b124be0597eb5e2059e5b5ace,11
2016-10-31,c21b439d799a79ecfed3e1094bfd87fe,25
2016-10-31,c64c77d433d40aecea4d6877c48da80e,145
2016-10-31,5dea3e363207dfa8758d4af2d0d5c2ab,1
2016-10-31,5cacee7c098183a353f1e0a316c860ee,6
2016-10-31,bc0ca329d4799a089667569359a009a3,21
2016-10-31,312dd0498e3a90ed9ed4eba547cda9ae,2
2016-10-31,d97439f920c179e04d7050aad5c4a2b8,4
2016-10-31,d0f68e8133b3731b3f751d61b78794c2,19
2016-10-31,3c5859aad94c49c476eb7667e42e6c2c,44
2016-10-31,943ce4f4f341a37e4c6933718df84e3d,12
2016-10-31,e8e37064dea4d8905f5a97a0fdde7b93,12
2016-10-31,80c10e2aff5fd12c6675436ede7dbf5c,2
2016-10-31,81fb5f33d691f32d9e58b224e18b1f9e,3
2016-10-31,d53f68a503344ae58bc111e7f8e5473a,8
2016-10-31,96ffde5810750c10247b7cba34e09379,22
2016-10-31,1bb2bd274e2aabc812bb50f45132851f,24
2016-10-31,a4a759b9397e7a39f27cd13711813610,2
2016-10-31,22fbfcf0683c4293aaccb1e73a47f57c,62
2016-10-31,a5492ef48869d5c89b87136b37453a40,17
2016-10-31,87ba09fe419b9910dfadb03c98f7e7a3,59
2016-10-31,55e6f0f8fd81e64f328caca8c972a492,298
2016-10-31,31e6cf2340011691152dd5cadfe37b43,29
2016-10-31,077105fc1d7ae7f421bc38ee4baf13b9,40
2016-10-31,3ea4adb893d5c4e69fc2526c4c50feb5,4
2016-10-31,2983edff2ba688d9be01998af3bb3440,29
2016-10-31,136f4645fbd2a563b6a84193ff46bfdd,3
2016-10-31,f6c36e50ccfaaaace5742bec51c8d154,4
2016-10-31,19908bbf188ca9c480efe6bd979e88e8,35
2016-10-31,0e29a84210930c66eb3d2620fa865f44,7
2016-10-31,55f1252928a2847f7166002726132dbe,8
2016-10-31,1813e805e3ee16b629137846ca0b71c0,7
2016-10-31,d9f01e71218475e6dc0583a8d8cd1773,44
2016-10-31,ce6c133e9a5ca36e3179293b43adfb79,29
2016-10-31,2d35e54c46fd92c188f763da6a749d0c,1
2016-10-31,8233e726aea5f5f32c18348d6f979b72,22
2016-10-31,7059ae2e8108496c4abf178fd7de70a3,5
2016-10-31,d82b3f3a6e4a18cbe7c321e040bb9b8d,2
2016-10-31,958d40f8e47c3d512af1d2f0bbe26f1d,18
2016-10-31,6c303a7567045372850012e960216b91,12
2016-10-31,83006ffb521c879e61cc25c14f898792,4
2016-10-31,0281f35e328175e4f84921e202ee1488,49
2016-10-31,b1df016be94ac4a46a30f9f3ed85a69b,44
2016-10-31,074ab09ca50b1662683374841cb58f2e,16
2016-10-31,50fa22233428522de265fd32b2558171,36
2016-10-31,6d3d036aa46c057bd0287c0dcc9ae786,15
2016-10-31,105e7e8dab1efcba39cd467ab0944677,23
2016-10-31,acd39e5e7c992dbde03f5de901034254,11
2016-10-31,727359683c9a98df1ebf02876c89d504,32
2016-10-31,870b599e32b6872e47c67735c118ac30,9
2016-10-31,6a390d2adbc3412e8c376d633e45f456,6
2016-10-31,373170903449ce48e98108122bd7ca6c,2
2016-10-31,edf168e134d286b6b74ad79821239b05,5
2016-10-31,492c6a8ebd378bd886a9d927589e3692,90
2016-10-31,9e976e0d976df7d32706b7aa503d4958,202
2016-10-31,d51b079420e57abb1ec343a4346430b9,23
2016-10-31,d27e174561ad63d1d48d6c657017b63b,3
2016-10-31,3804a9eb50bb6578244afe345eab1076,13
2016-10-31,be3d0eaffcc2c9c7ac8e84934b47d4d1,13
2016-10-31,20c65ff8cd08e2707bd8a13a0e6b6904,8
2016-10-31,106449f83603e5d14116ba132e4e46c1,62
2016-10-31,049e6e7a843885d51693f84199fc795f,141
2016-10-31,21096f48efaa489fab23cc1d60c470ac,5
2016-10-31,86aa1d44bb51bb42d3fc278b8c6fa916,1
2016-10-31,978b8e5ca383ee6014df125915864e1d,8
2016-10-31,73768566b1d41d79ac88b5e4670a5264,3
2016-10-31,65f1634bee76d4b0d7cb337d8d27e320,2
2016-10-31,edbf17bebde35b8f26f1db87302cca21,1
2016-10-31,25f227631bf1b580174cc5d1f6d6d0f2,3
2016-10-31,6fe27436fdcfb3b8c31370ee1d307dc2,15
2016-10-31,b38e3329432b039893cfeaeb61d344bf,14
2016-10-31,958abc177cadfcb3caf53a396c06ee34,116
2016-10-31,57827f258ac461f176db0b2347bd5830,20
2016-10-31,6d4e02133d29454d20241b42a980f00e,13
2016-10-31,c101ee0f5aac83c6affe17677b307c90,5
2016-10-31,ff7f4b29993a16063aabab5d893618f2,4
2016-10-31,e8b609b02eea7ca877e92f06107eb53e,147
2016-10-31,2d0fd7b3239003e225a476793035fd3e,25
2016-10-31,bdfbd56d34c6e945779c08fe4509b853,113
2016-10-31,a6f8246e87b32602ea4c1271dd421fe7,2
2016-10-31,02a562deef952aef56e2c9ccd08db7c5,1
2016-10-31,515a882a0034237206289c6c0f2778ba,20
2016-10-31,623bdd5a39414f6099eedc53fdebe0b1,36
2016-10-31,37e00ac553a7cb69dd5aa04a0ee8412e,3
2016-10-31,29eeca30c64b89e7c58b37366ee4f966,8
2016-10-31,da06170ccd4d84140814b79ce6d04ae8,18
2016-10-31,4a5d5633a037d4e906e20fba5495715b,4
2016-10-31,7d964075e8d2cd7e07a44081fff894dd,16
2016-10-31,5204c621f4f39e2148969ecd7e5f5387,73
2016-10-31,7f25de53a84407503fd33de139b82eb5,40
2016-10-31,33ac563f73790a94ffd1adb92f75fb0c,7
2016-10-31,8c066fa56cffec6701e51ce79489c96e,3
2016-10-31,33a92e757934358d57047954bcde9600,3
2016-10-31,165d07b236df5b87f2cd12b0eb4a6edd,1
2016-10-31,3b14dbccf617ee44955aac50b28403d3,109
2016-10-31,cc1a1d1ab3a780804e510344e42316e0,1
2016-10-31,d6740074c609274f6318a47b2843cc03,1
2016-10-31,ed506177c107bd7cf73410ee6d16def5,19
2016-10-31,f363cdea1568375137646ecc973208b8,15
2016-10-31,84d415910d4f811078664230700709e8,13
2016-10-31,34812c2186228229ebd7ac58b67519d9,5
2016-10-31,229b3163f73f114a966549c3b1b00285,2
2016-10-31,081e190c44ee73c7e45cb790ce203fe6,7
2016-10-31,b64c14c719846e26d66c255eb08d37ad,27
2016-10-31,0b035c8b7c5de0b9b89a44fbffa35921,7
2016-10-31,c3865033c341fe2ae2096bde2b07a715,2
2016-10-31,c7aa1283c3cfbbddda1537e56841b78a,9
2016-10-31,26ee4df1ae61c12f39d4edef9dcf3835,19
2016-10-31,ec6c1898f1a56f30e9ddfff03734cdc2,200
2016-10-31,9b7f0cb2881ea8fc5abebef723e8f076,2
2016-10-31,198eb6c9d110a5d34e2aace0b7ca53eb,40
2016-10-31,4df9102ec0a4972459ff480a399fcc8b,178
2016-10-31,5fad0765aee96a92f8b578586b7955c6,5
2016-10-31,a580566be8eb3aa5486e83ada80437fe,36
2016-10-31,3f5eae5d1cd4c9b3293c57af60cc470c,3
2016-10-31,4f97d97ac9f6e5f88570a0561ea17325,9
2016-10-31,927e74d81e4e259d94bd57b39f85dd2f,17
2016-10-31,313e0fddb496c9c608ef923a80b2029b,78
2016-10-31,e15b2b5747db20e694940a0cc75104ff,67
2016-10-31,b17c16bba432182204246156b15c4e1a,68
2016-10-31,522231acca2e26e501105e02462a4941,7
2016-10-31,c2a90a26614adc1f899f11b0201dfb1b,123
2016-10-31,b974b858c43e783c65e53a66e8bf3822,7
2016-10-31,e58c0f38be1c1a15e71a14b0490394d8,4
2016-10-31,8c822993152f68766bf8814c54b8e978,80
2016-10-31,6e820c610e352360ddf4b77546d6bf0e,117
2016-10-31,a877c72fbd7ab1371b4773f50423bd6a,5
2016-10-31,7aa80edd30ab3f5aa53b79badcd2ca94,55
2016-10-31,0a856e625630bbe73b0134d8334d1f1a,10
2016-10-31,d2b316bbfa541fef84eea6685f8d6173,108
2016-10-31,d4a32b8901f7f2d70e900ab32ba21e1f,14
2016-10-31,400d39bb2f6e70c8a5348b277a88efcc,5
2016-10-31,126701a7291f2192565960bf5438ec07,14
2016-10-31,3e74de65c2095c91779e44e61a5db863,43
2016-10-31,345911e29c78fa77419b33eada8f61d3,3
2016-10-31,0f0dadef6cb23b2c0ce2aeba0925f968,18
2016-10-31,10f9b604b8b8a907d5208d9e6cbd9c09,149
2016-10-31,c0cc568ae987e26c973d54a7acbf8f68,4
2016-10-31,40a46b0e3e7929d195e23493800cf725,15
2016-10-31,0117d4de3cac4af803b03e72d80bc6c8,4
2016-10-31,4ec0a07804d4ac7ca4bce997a3076e0f,89
2016-10-31,d471f8f785dc573bb3c665c8ec86958f,34
2016-10-31,67e4f26a88c11d1acc11c77bf34db16c,4
2016-10-31,1df69e40aeac9ca75a381a11fc988117,4
2016-10-31,e9ae4f323327e44b461b2e47acfdc920,102
2016-10-31,f76ba0fc66df7e106b0c89ffb51e60b6,11
2016-10-31,f0f1ab7f3d7b3fad8ec56704db27bac0,106
2016-10-31,d9c9b3c7696b8c910375b2b2cb1e19ee,2
2016-10-31,4a27cf9485c6f25c5b890bae44c68fcd,22
2016-10-31,373e98e286fd3d64ec45b2ad19425a0f,20
2016-10-31,a407b42145a4d5225640ff8395abfdea,37
2016-10-31,788136b222491c96e6fcfc434fbcfca0,3
2016-10-31,c5931581bfd175c77119786fee15561b,1
2016-10-31,dbce420614c96e3d5989f1e0d11cd129,4
2016-10-31,fb801ba2486ff30a4ad8a1f2acbf6579,4
2016-10-31,accd6d47e7ae4f5381519eae21555a3e,12
2016-10-31,f15e7e4f691b0e1a9863ff8f34607349,48
2016-10-31,2de5350fc40a5443805c5c2d9c0a0616,20
2016-10-31,2d03a25f4ca8b2e79e9157e1a5b966b6,3
2016-10-31,a52da1b4788bffe15ebebb090664d639,6
2016-10-31,29f803fe1bec8a5459f00c4fd8bef89d,1
2016-10-31,dd0d62a6fe455edeebaaedd2245b85a3,295
2016-10-31,4d172a51c80869d20132c891639a9a3e,175
2016-10-31,7341bca019eeca5064ceb8aedf86b2e0,8
2016-10-31,deaf62750fcd8dc541bafd0acddc5bb0,11
2016-10-31,fd997718aa55aa9086fed40ffc03938e,7
2016-10-31,e6fe1f97713eae606f9928f2033ad7c1,34
2016-10-31,3e3de92fdb8ebdbfa21efca5d786d5e7,21
2016-10-31,6020b41e0e0709ecb6798a42c02081ba,1
2016-10-31,cecda25e7ef3b164f1def5750a7b34e3,37
2016-10-31,353eceb4c7ac0bbd101f52db28a7be2c,36
2016-10-31,76b517da97662ef560b5a0459427db2a,57
2016-10-31,840c3e0c9df8896d07f45f78db344a0f,35
2016-10-31,55795dc48ab18138c0ba155d2d07d1b5,6
2016-10-31,1e44952f283fee9ad154079c8e72e773,1
2016-10-31,f7d00c08c12e3a6c2aedb46c9138023d,9
2016-10-31,09b86cfac877624fab994f9410cb9ff6,2
2016-10-31,6d9aa503303beaf65dd16ebd1ee083bb,18
2016-10-31,5fadc0aeee19c40b0f7d94b1a042830b,4
2016-10-31,b6ae48c2598a55d8aa756091630da01f,56
2016-10-31,a940e06ffc21bfb9ce93aaf6e2857000,1
2016-10-31,97be033a4ff688f031988fad437ab9f7,5
2016-10-31,d8eb945a8bd96e2a1d5d057f98e62cda,103
2016-10-31,c134b9c688c350a756ee1985f95019a2,21
2016-10-31,84505506bb1b2148b11baf34564d31af,58
2016-10-31,09b0cfc557f450ad337009b27cc80a39,1
2016-10-31,488fde4672ba01dbd2b396a43e013f49,12
2016-10-31,e63cd2a8050922e8d2bbffa405c4f4af,22
2016-10-31,74e0d622ee3871e0357a482a7dde8f3a,17
2016-10-31,46c1bf137f901c3c80f208e738bb7bab,5
2016-10-31,ab18bb46e51008bec71f6b377718d818,10
2016-10-31,c57dfccafbe96ac94144948dc69faadd,1
2016-10-31,ea3cc80019fb0acd55881ee2264af103,16
2016-10-31,582e7b7a5c1e855ff0ecb01803a6d725,2
2016-10-31,1d0d5dc6799bda02f8daef1ff9d5bd95,9
2016-10-31,e83164ec45d40476e534d678aba789df,1
2016-10-31,b84c00cd5924887ea4ac193fce608c9d,14
2016-10-31,83a8e0905d06422e8847beb570f24838,3
2016-10-31,c5231276c640cbde4eb32f76d5c0781c,11
2016-10-31,1e168e2accddda4268641ca4cefd65ad,13
2016-10-31,48284414d1e3fb933ee4ec73336f3073,68
2016-10-31,cfe993e04a772f025660f90c81022e88,13
2016-10-31,cd702b81048cc191c8d6b6cc21c187a9,5
2016-10-31,902558c614df9a16ef3298e67d8458dc,7
2016-10-31,68fed0cc9e74141330c8b525b555e17e,175
2016-10-31,b0ed8ec415909d1e3563dc557f2e231b,1
2016-10-31,9b59f611526941a8f4604f46fc5946c2,7
2016-10-31,7cc9b9bcad310b3d536a7eb37ca2a335,7
2016-10-31,22ccb076724915bb6e69b52d92e51533,14
2016-10-31,d509d548ae00a4e3eac96d4e9f53df2b,43
2016-10-31,7c1ee53df0ef68b40b4872f1e4a470ed,49
2016-10-31,cb719b25c84923fea5f7432f90df5549,1
2016-10-31,0da1a595292a205b94480694854bfadc,45
2016-10-31,65c6ad54b25f2fe899ccbfd76e72b8f7,21
2016-10-31,fbc98319ecc16981b56fb702fc168293,3
2016-10-31,6b6173dd17bc25f55989b98f7cde8e9f,80
2016-10-31,33fb09ca7f2c0b5a7dc7ef449cb5a214,18
2016-10-31,4419c8878dd095389049e28398b31d3f,26
2016-10-31,b82e4349738e50ff0e6c1b0332ee7100,6
2016-10-31,2b7c9139d51bed42f348c4b552f7e0e2,53
2016-10-31,7bf6ba9d76b2e25f622538e38d26a9ee,16
2016-10-31,ef10d9881176d5b1253a1e108732b00c,10
2016-10-31,6de503152b600f489d5f8ba7fd7d6634,4
2016-10-31,d5b5e832ffc97f694c2066f49bd48718,2
2016-10-31,a98612057694492dfe3b39cd828dd505,166
2016-10-31,ace6a42ee307842336081e207fe9910a,8
2016-10-31,5a3d5716fe27d2f167fc4c18de1464b7,20
2016-10-31,0606bd65a6690430199b12e36ceef2b2,1
2016-10-31,9adfdad3179b1697c54a6a9d2be27f63,1
2016-10-31,854131b3713be1c3e817820b8003c39e,159
2016-10-31,3b063fa0d0d581fd5342c36b056cb4ea,21
2016-10-31,5aeaddfe195b0fe4562544ab3a542948,6
2016-10-31,0d54d0a765a770468091a54b77e27385,1
2016-10-31,3506f79b7745e98a9090e9a1370b48c0,46
2016-10-31,07a0fb370ff8a64fb9de8051d66d588a,2
2016-10-31,fd994aca15b916eba4fe271c5ce7a9fd,12
2016-10-31,9d40c925d8a0e9464efac510b1cd215b,22
2016-10-31,031b5d4a67368ea6d7152969ac80ce68,13
2016-10-31,ee5119d403ee091cc367f939424ef7d5,1
2016-10-31,9ace0be6fb6749b602a561eb5c543893,42
2016-10-31,036be1fc3dac56353854db5e11a48860,2
2016-10-31,ba32d2217209142fc4f89431aa0865e4,8
2016-10-31,620c4f1cdb4a45427eb0f5bdd53fa543,4
2016-10-31,c5b0f3d96b7c43b099b8842a2f339d22,31
2016-10-31,217627125012eb9efe03519e4c4b89a9,9
2016-10-31,7081cd2ea969e427b1cc26470fb31724,1
2016-10-31,3532c5bf6fbdc1a9abe431230418bc96,5
2016-10-31,1ce9c435e7529c957245f3fb8e4a8155,2
2016-10-31,9e06ce0b4026f4d9351725a2c944447f,30
2016-10-31,ea5609658d5c6874596034f8c3d0602a,11
2016-10-31,b049e8603cf4f66cb954fb9edcde3c29,27
2016-10-31,2cc86e8f68d33c89875b222e416bf006,54
2016-10-31,6280d914670f2d5650975b73ee018201,22
2016-10-31,fe265157a8e723b49f72642a8be3f85d,24
2016-10-31,57ecaec9482e0396721a534283528095,13
2016-10-31,f7b3af9ceb079f950c0ea7f4e9427b46,4
2016-10-31,56cf1878cc8df0a991d1456e1d588773,9
2016-10-31,46772c43b633d26ff35c46c588a756f9,4
2016-10-31,92b773faa6f1d897ab4b910d87014b34,7
2016-10-31,5d180baaed8a2d3d7f305c1c2c7f6647,1
2016-10-31,aaad0c9efa46a79a9eb0c56dd0770f6a,119
2016-10-31,6c3b19b7afad400bbfd7ea34422ce26e,2
2016-10-31,5343c0cf19f6a0c85266217c7a18dbc5,18
2016-10-31,25d875bf4ba9d3bd9d7911d8341b1338,5
2016-10-31,99830f878b3f938a221b8d2ac02f6eec,1
2016-10-31,bc917466465c08e198abd1888c51d1cb,12
2016-10-31,1a8d7012043c189560696abce7b36e88,5
2016-10-31,730e2d6b0804c271f60eed4296f7c90c,6
2016-10-31,434e0bc2d58851a38a7b46200c64f2f1,2
2016-10-31,08677f641a1ee2fefdffc264dc76f1d8,8
2016-10-31,6c023a996ce91ef6b1c78b39917e224b,32
2016-10-31,7fbc5f7c17c466a5d5aadea481f8794e,3
2016-10-31,910cd1aa47a96ce5368c3c18cab63a92,1
2016-10-31,6065d745c4b6afe29e9d679657582246,25
2016-10-31,37a0491c8a3b31395acc542d8d98d672,10
2016-10-31,7ed931623e04898d1689a8005b9c74ea,3
2016-10-31,2368b4e5643af8ccd2b5818e3e5de74e,136
2016-10-31,88ebb9aaf176bf25f6333d44d17b9d57,9
2016-10-31,74761c6c36e3e75cf7a35cbd2d2717ac,2
2016-10-31,951aaece66bed3d037b2e2db37c1006c,16
2016-10-31,aae1f879f7122a17d1c1813d5391e585,10
2016-10-31,99c4b22d08e46b955611ccf6ffe213f5,3
2016-10-31,6821e3ad4842b4bbd63f687b24acdc94,4
2016-10-31,e63b466904e669441ae24f987903fec3,31
2016-10-31,eaf0e1894b12f42faa6aa6b5e8e56547,19
2016-10-31,6375c7211a5b340f5b05cbe201fa5a3e,54
2016-10-31,9d2629105972d673110d8308e63a21ce,22
2016-10-31,2014b6c0632c090a1556357ed52d2daf,422
2016-10-31,ece2d59dccf4727abcb18c9c8c108b24,1
2016-10-31,ce91a9f6ec0443ea1075067761f7887f,92
2016-10-31,35beff2448bfb17e8909cdb70e6993ee,3
2016-10-31,cd25332095c8a27cfffda7157cce5119,5
2016-10-31,c07b27c54d8d05920f63102985ae636b,1
2016-10-31,31c5c6863ad675ea313bb2741befe1ca,11
2016-10-31,aef203d76240815b2ae09ed4efcee92c,15
2016-10-31,5392ba1a470cfc78443cf0d8c66aaed0,2
2016-10-31,caad37763d2d3c16bc19de9a004b4e3c,126
2016-10-31,0d18de163932979c4df81b435946672c,3
2016-10-31,1d13c1ce829008cd571f141b3e672ce6,5
2016-10-31,0dafb2f54d581b3de58c70042809aac1,26
2016-10-31,c6adcec9013651aca927803f7c9f7abb,7
2016-10-31,b971dfe37ddfd5acb591b3ac8d6fa372,1
2016-10-31,a21737739797d4fd2f1a684a9549b284,14
2016-10-31,afec2d692eb7100fe9095fb295619440,32
2016-10-31,9d0947f3872283d84d292c98177918ab,13
2016-10-31,f0b4fca1ba33f3e0350388241cf2a624,81
2016-10-31,a8aec82f0229e52f81a743f5df8a55e8,11
2016-10-31,50c616ed75a0ea26288db2c4f4b8b600,4
2016-10-31,7e2baf5fc7d257f4e2481c66047859ef,3
2016-10-31,8fdbc0e823964daf7f813e6536adfb05,11
2016-10-31,c29c4b680fab2e8377794f06f7482060,27
2016-10-31,fd4fb7af2adc5f9e8664b5fac20993bf,6
2016-10-31,ef590e0f6aa8299896339852f8e2ca9e,1
2016-10-31,e1887c6002bafeee96d9ae93290d0fab,4
2016-10-31,9458e480d872864e854d903695a46ce8,17
2016-10-31,28085818d65f924c5a84a0789851fb4f,42
2016-10-31,0805688f775d225fb9912a5e00aacfa0,1
2016-10-31,7aa122eb5774ba155d34bf840844045f,2
2016-10-31,9b24edf319c57fe989712c23056448e2,29
2016-10-31,ef5c45451b9f1430c76ad2a9da8a6734,8
2016-10-31,f529b4984cdc425e7e020ab45515ad91,1
2016-10-31,69173c4aa221411e87f86b0fff7096ae,5
2016-10-31,99eed0c721697c2b853901e296438e8d,3
2016-10-31,d1cf9db510529b831900cce64624b4fd,1
2016-10-31,f72ee204bdb374628261788c9ce6c960,198
2016-10-31,4dc8a5fa2a42212e1145cad6a7847084,3
2016-10-31,80f9b3e5c502e4d32163d35ed19b2ade,102
2016-10-31,0a45f5e73f268c871762fc6c8d8535b8,6
2016-10-31,9a6754552cdd0bc84525afd03ac8393e,12
2016-10-31,7e8968035745d05d24108f116a6bb21a,10
2016-10-31,3eb60dfc9e68e9cb59c38152fab648ff,1
2016-10-31,0fbe2dcc5bf3d8c2beb99310619bfd79,3
2016-10-31,a4168c09ecaf8784b42c078fd0387390,4
2016-10-31,efce0df3036c44ff392241a653f10966,4
2016-10-31,5c7d12cf3e0cb8de7a4ea0daeaee0b1e,5
2016-10-31,f8d2844303ad530485bee6c3575998ee,57
2016-10-31,0f64f733f5f08a3b4503244c27ab2038,2
2016-10-31,ed905384783c701504b2a29f87e00fbf,9
2016-10-31,abbcd1f0edbd8ca105c2675bd21fc6cb,14
2016-10-31,198fc0c5663249d4068c7826ceacf030,5
2016-10-31,f3e4f71231f1d71bfeff7bf5ccb9f478,3
2016-10-31,836d9e8f8450761e3dfc71d176d525dd,21
2016-10-31,ad2693c900a3ac44e7c245bce23646dc,10
2016-10-31,4438fe3897a14e301f00930548caf423,4
2016-10-31,691225a552445f63fd825003a265911e,116
2016-10-31,955426924a5ab68895c63f2d56312071,113
2016-10-31,09161f183f5749a1b0f3680698269a32,11
2016-10-31,4c26efbef2ef6b2aa257dfaa8c580ab4,23
2016-10-31,4efa7ee461753915639a8ed2bf27c381,4
2016-10-31,6772f27e1f6af1c4b98000db3849f2e5,11
2016-10-31,0b48bbf6da48f92d58b1c6d7812939a4,25
2016-10-31,957efb9cac0dce3fd0761b2af0d7a1ba,1
2016-10-31,4227c4235f0dd087bd725299c82419a3,18
2016-10-31,f1d009bdcb604e2dc424c0d34b4d30c5,28
2016-10-31,e5b0e186b91f56dbaa55ba5ae7a88205,1
2016-10-31,c2d611b282508569bff8c477e402d4b5,109
2016-10-31,c9f52abf375ba6a95b3e2feb38b2c664,2
2016-10-31,e43d0d58ea6384d7ce9d0f6670916490,49
2016-10-31,bd4cb558e4a94642b5c941dd8940432e,19
2016-10-31,af0dae73b38e56664f461eb9d4829881,2
2016-10-31,9b3a46a3eaeaf3d7ffbd1bdfd3cb5d7f,3
2016-10-31,ef3c64dcb3844c9fc00e8dfc72d58aa0,7
2016-10-31,57c80ba68683cfd2c0a718bec6dda53d,13
2016-10-31,ba61979e63ccf6ad0fe1fa6da134eb07,30
2016-10-31,af7f2b2a08fa2ab31bab9845c5654145,14
2016-10-31,2df1ec728ff3f5e91da96c69fdd36282,30
2016-10-31,9ec0cf8e040839ce0e52a248302d2997,29
2016-10-31,3c9283e3130ef1c601201a5cd8b2f2c6,2
2016-10-31,bdc3ca0c09b4e149b4df32c5992695e8,2
2016-10-31,1e96dec7bd7526fdd355fd41d895f773,13
2016-10-31,2cb7ca4b50d1e05171bd5466af4d014f,20
2016-10-31,dee954a0b5db7fd8b25ae8d7e6a33932,122
2016-10-31,589387343d0ab0d2e0dc8a2eeba87261,23
2016-10-31,ceda1ed52384575e6877a1eac07b502d,75
2016-10-31,04df3d385f40365ffc3b65bd9bb7fc1c,81
2016-10-31,0c2e4e44bef24cb8275d9d627e66420e,7
2016-10-31,8e197942bf8f40971376cdc36cb83c0f,6
2016-10-31,fffe737f8f32b5a0bd791c77f2e2cda0,24
2016-10-31,71452459abf5bf4d4d3e3b2cfd538464,6
2016-10-31,db815144614f6cad49c00444c68bad56,1
2016-10-31,997ffd6ce82349a0ba3fe5fb6723c162,6
2016-10-31,43dab86a6e25fc41a4f05aa76af49c21,8
2016-10-31,31a0ec7513e858983607d780d3d5b2d6,17
2016-10-31,dfd17c2a8b794c06d13eb55874a9ff09,13
2016-10-31,dbeb68fdd9b045fd7e141b49dab67fec,3
2016-10-31,1f0753dc97ad811e9917196e1f1e9130,6
2016-10-31,2bd6a65bbb13f59931a49670c4ca57f5,17
2016-10-31,abe3267efb6d11583150b490815b7f32,2
2016-10-31,65b0ff799148d68bb5b27587cb18baac,175
2016-10-31,44c7bef06913b27f8b4414533c5d43ae,4
2016-10-31,6d120a945434dcd4ac0e47b50e5fa421,4
2016-10-31,a12e868ab55d2697a316c700fbb29f9f,47
2016-10-31,6aa66580f7a6569c82b8f3f66848f59e,2
2016-10-31,764d2d13e059a43bc3c468ac8ecf8422,5
2016-10-31,88bdc9a7c2b624bd6595a2811561ed92,95
2016-10-31,2bd7a183c60467e02f37eee425b9c368,3
2016-10-31,60b01edbbea748ec28f0a2e6093cdf3a,17
2016-10-31,80e6b5c300529db969c7aabbe2047554,86
2016-10-31,9281d97eae337c5f0547c68bf26c8d58,12
2016-10-31,95069db21ce9b2d30dc31a8ec9fbd051,84
2016-10-31,fca856c2d4c5039fff5c0dbbcf465884,9
2016-10-31,aef9999b34ad6da936fad98bfaf32355,4
2016-10-31,57afc68269bfe18886275e0901b81364,21
2016-10-31,2b15878aa00dd2daab01a1cd7692b9a8,18
2016-10-31,79f36b4aa8fadf85f78b5a20a945c769,6
2016-10-31,517af6c6ad885497a38bdf7ae77470f6,34
2016-10-31,aed03e17744bb9bbfc8f2cb38805d967,1
2016-10-31,6c8ec6ad2b129ce3fdfede770a917de3,25
2016-10-31,6a624d9af4d044f530462596a9e361b3,27
2016-10-31,a77f2fd990add581b6963a21afc33da4,1
2016-10-31,6427f72d80beab58bcdeeac1b1631c1e,12
2016-10-31,7b26326b95582697c17f3f69d5dce861,143
2016-10-31,40feff1f93d41d7e2e17e3120fff9270,7
2016-10-31,1d54d89d010c82ba58d84dfd31a9843f,49
2016-10-31,ce8966b1a115a2d27b0ed99c14439b87,23
2016-10-31,0e59e51b3676e2aa4042e21917d31e3a,41
2016-10-31,25ce3a9824c3d9da54e319535e1f264b,4
2016-10-31,efa4edea19b224ee57fdd37bfb058cd3,43
2016-10-31,acbba04ebb568060aba1b977bc39763c,1
2016-10-31,2e510ba1eb98516b368471045645a679,13
2016-10-31,8c349cb8aa5fedc978a267af635a1a4d,16
2016-10-31,af2d964fbaba4043494708bd570db573,32
2016-10-31,07fec9e2f26b84c11edc7bc27cea286a,231
2016-10-31,f4fb31347176ab7d751ca5b1bb771772,5
2016-10-31,2a997b89acf8170747effa56e5320a78,41
2016-10-31,6bcec052ff8c8fd9a9d14ad30e633a0d,1
2016-10-31,e5335bef5c8810d7b3f919e5b8169bac,1
2016-10-31,6f9dfdc2071aa1e86fc17e6a4b4c7b99,4
2016-10-31,acfd89d5ee8bf3b8c4e9f7f68d0b037d,44
2016-10-31,08af4292cb92e42658ddf4ae5dd2af66,17
2016-10-31,04923a3de6d6a8be585e448e05cf042b,80
2016-10-31,5b8bddef5d7d7759464ffa6b6f28a0f3,2
2016-10-31,373283a5d95bb028b2a2c69b481dd974,1
2016-10-31,0a5fb03132609f49e01e176af5059d87,21
2016-10-31,0e2c031a2764dcd97eb4465b79097c7e,30
2016-10-31,e5495d2d6901c7efd1d740fd5af977dc,35
2016-10-31,348a05d7438136ee6bc2edbdcc121a23,14
2016-10-31,956a8a029bfb0fcc9503267157247c22,286
2016-10-31,d54cd5c1ef32fb6577888cea9f779ce6,1
2016-10-31,b9a6cbb59e58f776c5e846f1124c988c,2
